CoilID,Y,selected_ensemble_oof_score,selected_ensemble_oof_pred
1109,0,0.07761311180283728,0
1037,0,0.3857940652867134,1
154,0,0.17770336165393574,1
202,0,0.17656718133545865,1
894,0,0.3337516738216615,1
1320,0,0.04750656378034095,0
88,0,0.4273997275185368,1
1068,0,0.05306722398702077,0
774,0,0.45446804902082655,1
746,0,0.20606094863734614,1
1455,0,0.059890335980908406,0
607,0,0.11525815247977574,1
903,0,0.060858740024699355,0
58,0,0.08325797280005069,0
799,0,0.5413940001693085,1
99,0,0.09219681867817969,0
744,0,0.09311331773164133,0
1656,0,0.0906266442116891,0
56,0,0.23724034630038318,1
1305,0,0.09267525017712751,0
1544,0,0.08396913546140662,0
1324,0,0.08774155762394582,0
1031,0,0.349667826981169,1
506,0,0.27527600807143454,1
983,0,0.14883010266871752,1
149,0,0.15732931278948026,1
612,0,0.07083067795105065,0
832,0,0.18205822419780904,1
277,0,0.5787534394360355,1
95,0,0.086296291785997,0
428,0,0.42617327817242945,1
159,0,0.24751624229032318,1
984,0,0.14056351473795464,1
733,0,0.23402787124017235,1
909,0,0.20771282261416088,1
1271,0,0.11269798194115226,1
523,1,0.41018611515892345,1
471,0,0.4617959883751765,1
1625,0,0.060837471089711305,0
1396,0,0.06951883594261112,0
1154,0,0.1389520326708116,1
495,0,0.08854431184207556,0
1147,0,0.08864388952770201,0
739,0,0.13293674948993608,1
1558,0,0.05274706316738568,0
583,0,0.28675774543996774,1
113,0,0.10946225542862952,1
287,0,0.2589313899796791,1
1543,0,0.06006511481206889,0
1294,0,0.10683854832877338,1
1307,0,0.06998188579927801,0
1066,0,0.35947113204035297,1
1603,0,0.11527538643262142,1
855,0,0.24369280458768605,1
1074,0,0.5604390856224258,1
1178,0,0.1480798722558576,1
1152,0,0.07214286684916575,0
87,1,0.27842943289003613,1
1467,0,0.053738266483028374,0
565,0,0.08651162457648032,0
1107,0,0.14407497315097656,1
221,0,0.07220533080463698,0
899,0,0.24339426682496337,1
655,1,0.531394342010892,1
1613,0,0.37746896414466086,1
939,0,0.2124279722652034,1
750,0,0.07354590855220304,0
913,1,0.12340082499651188,1
1441,0,0.06181136172148305,0
179,0,0.15122904983969385,1
580,1,0.7256344847391117,1
284,0,0.2637654195326176,1
690,0,0.6696260867154531,1
1269,0,0.11097483328227094,1
74,1,0.6646640812623432,1
1579,0,0.10540663517007598,1
1586,0,0.08370972696534863,0
377,1,0.5862943279751228,1
498,0,0.21457763118108533,1
890,0,0.056622733794243374,0
525,0,0.06708052676815245,0
1388,0,0.0676092817646992,0
1375,0,0.14159248345244846,1
986,0,0.3339479040894671,1
1588,0,0.08187451202562539,0
484,0,0.07949292317384773,0
1006,0,0.14507758300828713,1
269,0,0.14081798382029023,1
1365,0,0.09869688949161746,1
1370,0,0.12080981321111667,1
1335,0,0.06779852834400574,0
172,0,0.15873132455564765,1
1050,0,0.05830662547112175,0
594,0,0.07962359851142,0
896,0,0.04725945019188187,0
1246,0,0.1732113275183033,1
1632,0,0.0804754171030643,0
1141,0,0.4636670265417533,1
334,0,0.0711526820243851,0
1098,0,0.21367231748023227,1
1200,0,0.0635317697498465,0
51,0,0.557115191131044,1
1279,0,0.14266912713161262,1
771,0,0.10718557326201399,1
615,0,0.12745919346733084,1
451,0,0.09467682783472546,0
519,0,0.07419386781598333,0
116,0,0.4892399464957234,1
1660,0,0.05077286237798001,0
664,0,0.08011007974136979,0
985,0,0.10155779729087622,1
1146,0,0.13944300866038647,1
148,0,0.1667390734030282,1
634,0,0.11330489881511259,1
757,0,0.5562590631236243,1
702,0,0.054193519949470144,0
313,0,0.053514173768710566,0
4,0,0.052186642077714514,0
167,0,0.5594754739749218,1
1014,0,0.2555640401274939,1
28,0,0.08329008385462794,0
995,1,0.4861398314830028,1
811,0,0.4460588604339908,1
1367,0,0.09497300034177607,0
988,0,0.2354700118658363,1
564,0,0.0518478743601857,0
379,0,0.45766067267115734,1
695,0,0.08830740909231104,0
643,0,0.09278522084528601,0
756,0,0.107066334498914,1
330,0,0.05787590328516471,0
844,0,0.26010538715199755,1
1449,0,0.052924003742127225,0
1626,0,0.06546115987256869,0
1009,0,0.19500728204311346,1
436,0,0.0608290852929921,0
1018,0,0.10273410858804281,1
341,0,0.07540998533073222,0
1464,0,0.053580818427262894,0
792,0,0.5029005809366628,1
69,1,0.5157930045238558,1
957,1,0.5837953586867514,1
1126,0,0.0869035226077872,0
362,0,0.1765621764157521,1
247,0,0.6173528807509667,1
1569,0,0.05551065608981761,0
1047,0,0.13137637745879896,1
1302,0,0.11475685442326526,1
1258,0,0.08430352305910495,0
64,0,0.1351682029280016,1
1661,0,0.06053804874737112,0
610,0,0.06532666317399409,0
860,0,0.17703991173289002,1
460,0,0.48600957165924835,1
214,0,0.3470304752978244,1
762,0,0.21660510476561368,1
638,0,0.08861058909148428,0
1516,0,0.10144419725350623,1
470,0,0.09247632809849572,0
1026,0,0.16073246028275442,1
348,0,0.28589032954646626,1
1578,0,0.05672283511971787,0
931,0,0.26154199299355596,1
929,0,0.20407708382032638,1
818,1,0.19227580928071478,1
241,0,0.09535490002162371,0
534,0,0.07177715257893044,0
354,0,0.29347627644722896,1
712,0,0.05718683643357723,0
858,0,0.18832902571204027,1
1687,0,0.060260866186036294,0
1275,0,0.13357003067728823,1
237,0,0.21945302043058715,1
873,0,0.054666917983996165,0
709,1,0.2597439482915775,1
536,0,0.06633820957534754,0
111,0,0.5180630939017271,1
556,0,0.0667043886834102,0
1405,0,0.09583437747340917,1
1681,0,0.06217940056529677,0
1244,0,0.05504628487158932,0
164,0,0.07019867576383558,0
1414,0,0.051943014082246365,0
708,1,0.45334798164419793,1
409,0,0.0730446304078034,0
1433,0,0.11075377164915207,1
922,0,0.1914253823304101,1
166,0,0.0919975836937998,0
590,0,0.0570480056477057,0
1180,0,0.2475199210663471,1
879,0,0.20306903017322678,1
935,0,0.27271102883822834,1
1515,0,0.10085959784046145,1
1086,0,0.16764198224264334,1
653,1,0.6709525205693497,1
801,0,0.07176850793818412,0
1421,0,0.07587988200017262,0
787,0,0.24880549871196375,1
778,1,0.12134561961161865,1
1162,0,0.1360553579420191,1
591,0,0.39209904889810393,1
1054,0,0.07762655435250321,0
522,0,0.06990200493506814,0
346,0,0.06261856126970998,0
809,0,0.21597080504199784,1
663,0,0.08041062307850096,0
1519,0,0.08020592259752336,0
948,0,0.5075020421180447,1
1191,0,0.4728250673542433,1
405,0,0.05099173838819684,0
129,0,0.21485107536296932,1
1485,0,0.09180521413991848,0
713,0,0.26577269592735564,1
1076,0,0.16637965960166304,1
1435,0,0.11132586759991636,1
151,0,0.2844887212225951,1
813,0,0.10109609051277806,1
55,0,0.21362158903055148,1
445,0,0.05394236941294747,0
244,0,0.16450913545561066,1
1566,0,0.05702479919255218,0
385,0,0.10030287275501466,1
524,1,0.5843750735774329,1
86,1,0.4792145035625876,1
1218,0,0.1629687537270973,1
603,0,0.08012695053271887,0
1207,0,0.07243439358627289,0
1665,0,0.06304208253643284,0
236,0,0.06546116456532201,0
1156,0,0.23680651445038503,1
418,0,0.051760607793063136,0
1410,0,0.06626570569850908,0
950,0,0.09167185881322576,0
1104,0,0.5223961794887538,1
118,0,0.15386293140040214,1
143,0,0.3045776698582933,1
1186,0,0.4072335061401373,1
697,0,0.08170382413950873,0
1638,0,0.06354896555310426,0
1609,0,0.10566592068207743,1
783,0,0.39917491922732934,1
1644,0,0.06128995936593886,0
611,0,0.0766426389074356,0
1528,0,0.12249883553674656,1
773,0,0.10893450506260173,1
1564,0,0.05786987000021699,0
1423,0,0.07488697019275192,0
1257,0,0.12874076024105902,1
1397,0,0.07494509953005636,0
1490,0,0.14641089196485302,1
831,0,0.33470581825847784,1
438,0,0.18515399229204965,1
228,0,0.053197631668759876,0
1398,0,0.05177467750417611,0
1634,0,0.17754926863626186,1
636,0,0.1197459109729372,1
1533,0,0.0579784801416299,0
106,0,0.0518359470699909,0
531,1,0.6817109213309273,1
1518,0,0.09529244187306167,0
1573,0,0.06196310473393637,0
959,0,0.13010241153135563,1
1502,0,0.0669808475380126,0
1125,0,0.06749576947313828,0
1351,0,0.14249784085400483,1
970,0,0.5797915770254297,1
110,0,0.08096519837965373,0
71,0,0.3240936360539784,1
848,0,0.10785141210286518,1
1437,0,0.4290270871664498,1
1174,0,0.2812119586696699,1
260,0,0.1520108933705116,1
52,0,0.2641459112634544,1
1048,0,0.0837999697905632,0
368,0,0.26816850153468436,1
1466,0,0.06303698836306677,0
1029,0,0.358809846445358,1
956,0,0.1441151499432274,1
660,0,0.10445731703368814,1
190,0,0.20845458434550312,1
1608,0,0.0960979326958939,1
175,0,0.20674009618661868,1
544,0,0.06753034436314527,0
90,0,0.6743331466332423,1
1499,1,0.12388019686056555,1
1631,0,0.061299616190830304,0
1559,0,0.10308338219664924,1
1099,0,0.5848426228177415,1
1314,0,0.07768852210193836,0
1416,0,0.07023556454301669,0
1349,0,0.18835684434304822,1
951,0,0.07052691574144145,0
1413,0,0.06881437082996979,0
423,0,0.07141699918565793,0
1004,0,0.23043860440447575,1
1123,0,0.07465367326358176,0
177,0,0.19907205943814596,1
597,0,0.05636275752409172,0
1039,0,0.17228160159833192,1
458,0,0.31130344651237035,1
392,0,0.24766130963677577,1
560,0,0.3098324833211988,1
499,0,0.26338199506826593,1
245,0,0.15457660837893875,1
1112,0,0.46082964460147763,1
1211,0,0.12318274572154349,1
1571,0,0.05094665254690228,0
945,0,0.13182504801282505,1
1267,0,0.11733087146501932,1
796,1,0.5289310373459539,1
396,0,0.17723323988078463,1
1622,0,0.07023506069741099,0
1605,0,0.20988748594569992,1
549,0,0.6472610302481999,1
968,0,0.6221924224563358,1
589,0,0.4294725314320029,1
482,0,0.2018621099296236,1
629,0,0.08972891494123454,0
886,0,0.23165023384766173,1
830,0,0.6118061301409182,1
59,0,0.053019870317354896,0
380,0,0.21366887673517723,1
1288,0,0.10504355621510497,1
317,0,0.083258627340568,0
1673,0,0.0687849986772937,0
294,0,0.08392616027609044,0
82,0,0.07061261353471374,0
721,0,0.249493901598376,1
679,0,0.10898326203807823,1
11,0,0.050772984964617046,0
1574,0,0.050782469307451734,0
1356,0,0.06487370619439094,0
1101,0,0.5494858835575566,1
1204,0,0.06795902731015856,0
395,0,0.13817844081774297,1
356,0,0.2170750375023768,1
1149,0,0.05758714245707494,0
839,0,0.3573686778846669,1
1689,0,0.050972848456895724,0
17,0,0.05855249842946813,0
1357,0,0.060973108085799366,0
1379,0,0.4183092368833183,1
1600,0,0.2319839398044271,1
1083,1,0.5972239277756313,1
1684,0,0.05097568009256088,0
187,0,0.3029351208270656,1
743,0,0.32268441366186407,1
261,0,0.10765085611228649,1
1172,0,0.17945029545677016,1
372,0,0.19967701401080842,1
455,0,0.06466047451773466,0
1554,0,0.06265536769590241,0
1249,0,0.08490906274213948,0
765,0,0.10423186427358455,1
1629,0,0.06631334014141566,0
613,0,0.08379229563358849,0
1419,0,0.055816262050794006,0
1333,0,0.05473183304664675,0
1217,0,0.1544597749970993,1
505,0,0.35350721528548895,1
271,0,0.06728429377384156,0
1243,0,0.06706003226613018,0
1536,0,0.047982636804951385,0
67,0,0.04750600266702834,0
1411,0,0.12251371080735968,1
208,0,0.08466913422170293,0
37,0,0.056770461828723924,0
1470,0,0.0522279061584403,0
906,0,0.16088533514846284,1
1315,0,0.06761694348834509,0
1376,0,0.06882685685368774,0
1245,0,0.061061345926069814,0
767,0,0.46745926900376694,1
1476,0,0.052623813693924354,0
270,0,0.10680798916727413,1
320,0,0.20356083590720842,1
1062,0,0.11229657520869966,1
1051,0,0.09119984011215025,0
127,0,0.21348931236309765,1
892,0,0.043311541912064884,0
1390,0,0.0552520188719744,0
415,0,0.2386814276221391,1
737,0,0.1759542481175326,1
741,0,0.11152618280056542,1
1409,0,0.06000283083745946,0
650,1,0.6165210273346894,1
1440,0,0.05743196441149425,0
108,0,0.08746515482588364,0
345,0,0.10548529402133118,1
1283,0,0.08027972191422504,0
1142,0,0.5761941065507155,1
335,0,0.051906415677230734,0
1345,0,0.08423861678670662,0
431,0,0.2198919595041471,1
772,0,0.30773542586579367,1
1326,0,0.05328449471737873,0
1458,0,0.06700971950197736,0
1164,0,0.1435953864512198,1
561,0,0.0696223241295405,0
887,0,0.07450158040813694,0
472,0,0.6705972015511508,1
881,0,0.27011108672690204,1
1400,0,0.055166529774832114,0
204,0,0.2712479933788476,1
1113,0,0.5986894746113489,1
1577,0,0.06714657155624658,0
1469,0,0.05123421437905329,0
1381,0,0.0543881757641658,0
1358,0,0.05958403257866409,0
1272,0,0.07235912301799903,0
1393,0,0.057652674139720035,0
1550,0,0.08919245035156749,0
1484,0,0.19127183374815512,1
1679,0,0.06806459280916842,0
188,0,0.5107338637039177,1
795,0,0.5731185115379169,1
827,0,0.49073189113492877,1
569,0,0.11809813493948551,1
222,0,0.05874301693470674,0
94,0,0.15998741477428127,1
1036,0,0.19262663984802023,1
158,0,0.09986741649280517,1
1041,0,0.07888579167308085,0
18,0,0.04372778218172552,0
819,1,0.17782506525703878,1
647,0,0.12268667294970319,1
124,0,0.06738360515100864,0
1177,0,0.39294463182002975,1
596,0,0.06319913606509629,0
310,0,0.0687720670814425,0
649,0,0.1288238626486285,1
725,0,0.1659546444108794,1
1682,0,0.050973411177259204,0
966,0,0.13570006379092206,1
1680,0,0.06203198951948954,0
218,0,0.10922447976061388,1
324,0,0.1240250812542989,1
1510,0,0.07658464909287167,0
29,0,0.04742443261647802,0
1690,0,0.05843103436046194,0
389,0,0.25432477167904105,1
794,1,0.5127067801761195,1
1035,0,0.2717849835155332,1
1236,0,0.07898799404101614,0
465,0,0.17566329738902575,1
